Date,Open,High,Low,Close,Adj Close,Volume,SMA_2_3,EMA_2_3,BB_UB_5,BB_MB_5,STOCHA_D,STOCHA_K,WR_3,FSMA_10
2000-01-27,141.84375,142.21875,138.125,140.25,95.8492660522461,10922700,0.00333555703802535,0.002464041199226459,144.67734756335682,141.55625,24.995798396623297,28.99807080389512,-48.091603053435115,0.002352418996893112
2000-01-28,139.4375,140.0625,135.53125,135.875,92.85930633544922,11916200,0.006639505055077643,0.006938852535119149,143.98990785999555,139.84375,23.601392800918394,17.8695985816729,-94.85981308411215,0.007308377896613231
2000-01-31,135.8125,139.671875,135.0,139.5625,95.37939453125,10768700,0.006126616746085773,0.0008815179819546249,143.80529674097727,139.6875,26.074463229552265,31.35572030308874,-36.7965367965368,0.04181232750689977
2000-02-01,139.75,141.6875,138.53125,140.9375,96.31910705566406,8419900,-0.010398098633392819,-0.002040075256349999,143.22865623838166,139.4875,32.94042616024043,49.59595959595961,-11.214953271028037,0.014240931482310874
2000-02-02,141.28125,142.25,140.375,141.0625,96.404541015625,6205900,-0.0033983451536642355,-0.001986339865344631,143.3540756903281,139.5375,52.43669720076256,76.3584117032393,-16.379310344827587,0.004445676274944608
2000-02-03,140.875,143.25,140.0,143.1875,97.8567886352539,7997500,-0.002785107006742957,-0.003789139507551471,144.96622918275926,140.125,71.44192333847509,88.37139871622632,-1.3245033112582782,0.002093486929552463
2000-02-04,143.1875,144.0,142.125,142.59375,97.45101165771484,4925400,-0.004264625478403499,-0.002133232868947749,144.04569101601103,141.46875,84.60306057288818,89.0793712991989,-35.15625,-0.016204714098646877
2000-02-07,142.5625,142.78125,141.4375,142.375,97.30152893066406,5845800,0.001644917205833973,-0.0008916020206558535,143.79901695296638,142.03125,87.36171650826826,84.63437950937953,-40.625,-0.017214551829936486
2000-02-08,143.96875,144.5625,143.625,144.3125,98.62561798095705,4936400,-0.0017440592980161324,-0.002631240586829789,144.8296317367571,142.70625,85.59139051740613,83.06042074363994,-8.0,-0.02090649692712906
2000-02-09,144.46875,144.46875,141.265625,141.28125,96.55403900146484,8511500,-0.000984790458474669,0.0014872977676308533,144.74099535408874,142.75,77.33031719675557,64.29615133724724,-99.5260663507109,-0.03942182763100913
2000-02-10,141.625,142.5625,140.875,141.5625,96.7462387084961,6690600,0.0068132434721761195,0.0013562881879857732,144.55022057678576,142.425,64.81294708503324,47.082269174212534,-81.35593220338984,-0.024098650740986466
2000-02-11,141.84375,141.9375,138.03125,138.6875,94.78142547607422,9849800,0.0027505203687183386,0.004324459129413154,145.2807130187828,141.64375,43.43437422241818,18.92470215579476,-89.80582524271844,-0.03185430463576163
2000-02-14,139.78125,139.78125,138.3125,139.5,95.33667755126952,8528800,0.005916273496592458,0.0024074038535188886,144.96153178170985,141.06875,27.6889852171218,17.059984321358105,-67.58620689655173,-0.01363226678684092
2000-02-15,139.25,141.21875,137.796875,141.078125,96.41520690917969,11078300,-0.0038053869428820025,-0.0005955153976405918,142.671875,140.421875,21.074474718641692,27.238737678772207,-20.754716981132077,-0.02085573476702517
2000-02-16,140.375,140.9375,138.796875,139.0,94.99500274658205,8845400,-0.0012831241283124128,0.0015810282207079323,142.2583103796404,139.965625,25.534492642899963,32.30475592856958,-64.84018264840182,-0.033680363273895265
2000-02-17,140.4375,140.4375,138.21875,138.28125,94.50377655029295,7584200,0.005860475600135241,0.0022896973330607793,141.24933311810972,139.309375,29.4172026153077,28.708114238581313,-85.84474885844749,-0.019570593525179897
2000-02-18,138.875,138.875,134.625,135.3125,92.4748992919922,9409200,0.0053683609366076525,0.00529659647391072,142.43063137964532,138.634375,25.601018403633816,15.790185043750554,-89.10891089108911,-0.012418079096045156
2000-02-22,135.1875,136.34375,133.53125,134.96875,92.23995208740234,16415400,0.007746560295987976,0.004478005530604819,142.34076049936388,137.728125,19.368748703419215,13.607946827925772,-79.18552036199095,0.012528868360277137
2000-02-23,135.625,137.46875,134.5,136.5625,93.32918548583984,12119000,-0.0011125177427397928,0.0008768294822490034,140.0066367643094,136.825,17.58315477038369,23.351332439474746,-43.27485380116959,0.01664737207686956
2000-02-24,136.6875,137.03125,133.09375,133.8125,91.44976806640624,17375000,-0.0005393743257820227,0.003393234927930285,138.83591147157063,135.7875,20.032503208757646,23.138230358872416,-83.57142857142858,0.0050114416475971705
2000-02-25,135.1875,136.71875,133.125,133.328125,91.1187515258789,10559900,0.007467196974128085,0.0033004729233499985,137.0840676022959,134.796875,21.58202739264921,18.25651937960046,-94.64285714285715,0.030943484353106024
2000-02-28,133.375,136.6875,132.71875,136.125,93.0301513671875,13397800,-0.002261525079733256,-0.0012886131434822954,137.47414387606068,134.959375,23.304007069757265,28.51727147079892,-21.01449275362319,0.03978671041837572
2000-02-29,136.0625,137.4375,135.75,137.4375,93.9271240234375,8242500,-0.008415200670169758,-0.00320070776151973,138.65651675718487,135.453125,35.04756202046662,58.368895211000485,-0.0,0.02023645546372811
2000-03-01,137.625,139.0,137.21875,138.4375,94.61058807373048,6868000,-0.00438000302069167,-0.0036433639877377546,139.80805511873325,135.828125,58.083989749305395,87.36580256611678,-8.955223880597016,0.009902228285584397
2000-03-02,138.6875,139.125,137.34375,138.53125,94.67464447021484,7600200,-0.0025198390311783753,-0.0026120585663478918,140.6283630396563,136.771875,79.8136313367762,93.70619623321136,-17.59259259259259,0.003600451467268582
2000-03-03,140.4375,141.71875,139.71875,141.125,96.44725799560548,12770300,-0.0033150817596006325,-0.004634071726361408,141.62034181993917,138.33125,90.93280640135981,91.72642040475132,-13.194444444444445,0.008560794044664971
2000-03-06,140.8125,141.34375,138.75,139.75,95.50753021240234,11967100,-0.004524551253523149,-0.0018012312398374226,141.59236415358117,139.05625,89.71644909055796,83.71673063371124,-45.0,-0.005856953055801554
2000-03-07,140.0,140.15625,135.21875,137.046875,93.66020965576172,20062000,0.006566939505127413,0.002527648416950894,141.72425864569075,138.978125,79.43032641104979,62.84782819468685,-71.875,0.008530858676207433
2000-03-08,136.46875,137.84375,135.03125,136.875,93.54273223876952,11808500,0.006787975586104614,0.002632557190775109,141.89909256594137,138.665625,62.4893863054912,40.90360008807556,-70.79207920792079,0.03728195188690001
2000-03-09,137.25,140.875,136.125,140.875,96.2763671875,5500900,-0.004387938793879388,-0.003033695470489563,142.80412039307495,139.134375,50.48139509736939,47.692757009345804,-0.0,0.04824200913242013
2000-03-10,140.1875,142.0,139.53125,140.125,95.7638702392578,7924600,-0.008600237247924148,-0.0020597440588827295,142.23922465619097,138.934375,50.42627919154321,62.68248047720829,-26.905829596412556,0.02684117125110914
2000-03-13,136.6875,140.46875,135.6875,138.59375,94.71736907958984,10540500,0.0036252195687110594,0.0006153778256844472,141.90761403883332,138.703125,60.302681851836326,70.53280806895494,-53.96039603960396,0.04192685102586976
2000-03-14,139.28125,140.09375,136.15625,136.625,93.37186431884766,8263900,0.0060936376367282915,0.0032559873086502925,142.0100071415333,138.61875,60.74789638135684,49.028400597907336,-85.14851485148515,0.06306651634723784
2000-03-15,136.875,140.4375,136.0625,139.8125,95.55025482177734,10300800,0.0009043635541487678,-0.0012416060647992,142.17736090334657,139.20625,55.33568800490962,46.44585534786663,-13.72549019607843,0.08895242451967054
2000-03-16,141.625,146.84375,140.875,146.34375,100.01383209228516,25601400,-0.015034035892395551,-0.00908228074541545,146.82454500329217,140.3,52.239718325627884,61.24489903110973,-4.63768115942029,0.07228430934286983
2000-03-17,145.8125,148.0,145.4375,146.9375,100.67483520507812,10272900,-0.015521221807849341,-0.00794462338425574,150.05086619968466,141.6625,63.923062605438,84.07843343733768,-8.900523560209425,0.02603032244287842
2000-03-20,146.875,147.34375,144.78125,146.1875,100.16096496582031,12502300,-0.0004975124378108806,-0.004266094953715212,151.5469537958552,143.18125,78.63061299895459,90.56850652841642,-25.438596491228072,0.024223734581029274
2000-03-21,145.53125,149.75,144.5,149.1875,102.21643829345705,13612600,-0.0016927634363097758,-0.005576308571143333,151.95528934747705,145.69375,88.44650479538916,90.6925744204134,-10.714285714285715,0.03294142796066703
2000-03-22,149.5625,150.84375,148.6875,150.09375,102.83736419677734,8260000,-0.007692039956840979,-0.00492237976965538,150.9297700388541,147.75,90.77409964003425,91.06121797127294,-11.822660098522169,0.012798491830749971
2000-03-23,149.15625,153.46875,149.15625,152.65625,104.59305572509766,11654500,-0.004816955684007644,-0.0059531666873831246,153.63962788887724,149.0125,91.61878263474432,93.10255551254663,-9.059233449477352,0.006079533624817784
2000-03-24,152.875,155.75,151.71875,153.5625,105.21397399902344,11462900,-0.006565295778480859,-0.005104206283660132,155.58205074339048,150.3375,90.71823684286112,87.99093704476377,-30.973451327433633,-0.012231320368474923
2000-03-27,153.375,153.78125,151.8125,151.9375,104.10060119628906,8798600,-0.00020458265139116204,-0.0015049347521422483,154.72560322565218,151.4875,86.7653234321245,79.20247773906308,-57.81990521327015,-0.019444444444444483
2000-03-28,151.25,152.984375,150.59375,151.0625,103.5010986328125,6334400,0.004537953795379538,0.0005609226182786516,154.2781391493733,151.8625,75.76391440024645,60.09832841691247,-90.90909090909092,-0.009677087618264127
2000-03-29,151.5625,152.484375,149.65625,151.21875,103.60816955566406,6747500,0.0017574692442882249,0.0005482297550775278,153.9480274789656,152.0875,60.991274335132125,43.67301684942081,-62.12121212121212,-0.00437525858502268
2000-03-30,150.15625,151.921875,147.125,148.6875,101.87384796142578,9491900,0.002466048417908311,0.003188308618505145,154.44503941863613,151.29375,43.815324140570745,27.674627155378943,-73.33333333333333,-0.008669146517875556
2000-03-31,149.625,152.3125,148.4375,150.375,103.03003692626952,9249100,0.003761755485893417,0.0006814687332507486,152.86135770712065,150.65625,34.69608733069751,32.740617987292744,-39.35860058309038,0.0052227826817991515
2000-04-03,150.125,151.25,148.6875,151.25,103.62958526611328,8508200,-0.004696781323387271,-0.000928392693425584,152.45669349762596,150.51875,35.39866317075698,45.780744369599226,-20.481927710843376,-0.015617206982543565
2000-04-04,151.75,153.0,141.390625,150.125,102.85877990722656,19585500,-0.0006912760956725488,0.00035732133750817626,152.20274672721803,150.33125,47.780656642113456,64.82060756944838,-24.764468371467025,-0.02825413223140496
2000-04-05,147.875,150.8125,147.625,149.1875,102.21643829345705,8387200,0.003549801628732512,0.0014999758675125774,151.7302008198518,149.925,60.51108321700869,70.93189771197845,-32.83983849259758,-0.024739800166527968
2000-04-06,150.25,151.6875,149.0,150.484375,103.10501861572266,6378500,0.0006430644628673091,-0.00025386184083149116,151.61378981486808,150.284375,69.7760332394647,73.57559443696722,-21.668909825033648,-0.02267490573942187
2000-04-07,151.5625,152.125,150.5,151.4375,103.75801849365234,6023600,-0.00391588607704124,-0.0015098756669371393,152.1228843019457,150.496875,73.9505308808135,77.34410049349482,-15.277777777777779,-0.03553109749766387
2000-04-10,151.75,153.109375,150.3125,150.84375,103.3512191772461,9624200,-0.0014473276129432441,-0.0005613210745585922,151.91895463783555,150.415625,77.58865460345943,81.84626887991624,-55.133079847908746,-0.04766817994222039
2000-04-11,150.0,151.625,148.375,150.40625,103.05145263671876,9006400,0.0017980636237898279,0.0002678652374251836,151.9483043921424,150.471875,77.2767861441407,72.63998905901103,-57.0957095709571,-0.04570126372488095
2000-04-12,150.375,151.15625,146.15625,146.28125,100.2252197265625,10779200,0.0056175830348992985,0.004977465045160086,153.57271849419632,149.890625,66.292827111632,44.392223395968706,-98.20224719101124,-0.045532931643465537
2000-04-13,147.46875,148.15625,143.78125,144.25,98.83348083496094,12225800,0.011795919830769717,0.006495770666672785,154.3455315198399,148.64375,45.40352961270216,19.17837638312672,-94.02390438247012,-0.01881008331553091
2000-04-14,142.625,142.8125,133.5,136.0,93.18093872070312,29604000,0.014644662503716988,0.014658851294652298,156.32784168832552,145.55625,23.364853528719948,6.523960807064397,-85.84070796460176,-0.004408578856152592
2000-04-17,135.1875,140.75,134.6875,140.75,96.43544006347656,23918200,0.01415236374585975,0.005352932439346963,153.3272746398987,143.5375,14.986793464753092,19.25804320406814,-50.53304904051172,0.06411994485294122
2000-04-18,140.5625,144.46875,139.78125,144.46875,98.9833526611328,11069200,-0.015448668784923852,-0.002336704638130939,149.64034035556642,142.35,21.357656646974565,38.29096592979115,-0.0,0.03060612788632335
2000-04-19,144.5,145.125,142.53125,143.125,98.0626449584961,6553700,-0.00706291426708682,-0.0012556695712038657,148.01731134367205,141.71875,37.82695144421471,55.93184519878482,-19.16167664670659,0.0015033528012112953
2000-04-20,143.5625,143.9375,142.375,143.8125,98.53374481201172,8537600,0.00232338633558418,-0.001452976227089928,147.79748872389047,141.63125,55.46373848904858,72.16840433856976,-24.56140350877193,0.009989082969432314
2000-04-24,141.5,143.3125,140.5,142.25,97.4631805419922,12893100,0.00021848372296263927,0.0008165989493765096,145.47161676939896,142.88125,67.9041286269803,75.61213634358627,-62.16216216216216,0.004965232507605468
2000-04-25,144.625,148.15625,144.4375,148.15625,101.50987243652344,14102000,-0.003192367014598737,-0.005825719026371104,148.43193638603563,144.3625,78.27848769846469,87.054922413238,-0.0,0.016146748681898068
2000-04-26,147.96875,148.75,146.0,146.484375,100.36436462402344,7711100,-0.011472309133654988,-0.003081209018819426,149.18185925556242,144.765625,81.44379387541233,81.66432286941266,-27.46212121212121,-0.028981227589116143
2000-04-27,143.0,147.34375,143.0,146.0,100.03250122070312,15595300,0.00436276866641743,-0.0010481570418801336,149.4934854599752,145.340625,82.81803125583305,79.73484848484846,-47.826086956521735,-0.023605333333333256
2000-04-28,147.0,147.859375,145.0625,145.09375,99.4115753173828,8743400,0.0021470746108427268,0.0006778452644595053,149.49100118567972,145.596875,75.45376418879412,64.96212121212118,-63.586956521739125,-0.023598030821917807
2000-05-01,146.5625,148.484375,145.84375,147.0625,100.76049041748048,7328300,-0.00017827218597347955,-0.001504455422138228,148.61261177397617,146.559375,69.67684087249303,64.3335529205094,-25.925925925925927,-0.019071720870127113
2000-05-02,145.5,147.125,144.125,144.125,98.747802734375,9411900,-0.0011447377835014016,0.00199727716269599,147.83075887053556,145.753125,59.30958132045088,48.63306982872197,-100.0,-0.03341478963025924
2000-05-03,144.0,144.0,139.78125,140.75,96.43544006347656,12630700,0.010823460582126597,0.005912781315142861,148.92510401466765,144.60625,48.91647986644474,33.78281685010274,-88.8689407540395,-0.011936253252385122
2000-05-04,142.0,142.359375,140.75,141.8125,97.16344451904295,5963600,0.0067094300670942335,0.0033472604860230876,148.3005129020052,143.76875,33.47591716083637,18.011864803684304,-72.34042553191489,0.014886767317939649
2000-05-05,141.0625,144.0,140.9375,143.53125,98.34101104736328,7862400,-0.004490198225824115,-0.00021440077803658742,147.79063288571635,143.45625,25.882488139532867,25.85278276481146,-11.11111111111111,0.008384750991626307
2000-05-08,142.75,143.375,141.84375,142.453125,97.60233306884766,5064100,-0.0027500045529876044,0.0005255694493092791,144.94029218477277,142.534375,26.044912275262856,34.27008925729271,-47.59615384615385,-0.00536686261702583
2000-05-09,143.0625,143.40625,140.265625,141.3125,96.82085418701172,5620300,0.0038727676522951446,0.0018178379171001607,143.89362550409535,141.971875,32.90398470674434,38.589082098128756,-71.96652719665272,0.0004826148952505908
2000-05-10,140.5,140.96875,137.75,138.125,94.63694763183594,10293900,0.006523521956311109,0.005264263783956304,145.08486895271633,141.446875,33.02853212066279,26.226425006566817,-93.37016574585635,0.006214064573197781
2000-05-11,140.125,141.5,139.125,141.28125,96.79942321777344,7091100,0.0038399880699400445,0.00030046302221622967,144.9606862909195,141.340625,32.58253529004258,32.932098765432066,-37.569060773480665,0.030972850678732948
2000-05-12,141.8125,143.46875,141.625,142.8125,97.84854125976562,5960800,-0.009203241300920257,-0.0024087196799849053,144.50084987883832,141.196875,36.50001794221458,50.34153005464477,-11.475409836065573,0.00550763105507623
2000-05-15,142.75,145.609375,142.0,145.28125,99.54002380371094,4441300,-0.006399826445384532,-0.004879516466717398,146.42293855232617,141.7625,54.51894736955048,80.28321328857452,-5.0602409638554215,-0.00864332603938731
2000-05-16,146.5625,147.71875,145.3125,146.6875,100.5035171508789,8192200,-0.0072424988404865736,-0.005236085939509538,148.86574082962878,142.8375,73.98656025657498,91.33493742650556,-16.923076923076923,-0.027403742740374194
2000-05-17,145.6875,146.1875,144.46875,145.15625,99.45441436767578,5907200,-0.0014633972231144726,-0.0018155730065199283,148.11217183583997,144.24375,85.61294360473788,85.22068009913347,-44.80874316939891,-0.03936940775458035
2000-05-18,145.625,146.3125,143.375,143.375,98.2339859008789,4325600,0.005595869886999465,0.0014175376559219404,147.4635600671905,144.6625,79.80242132116413,62.851646437853304,-100.0,-0.029128094725511342
2000-05-19,142.5625,143.234375,140.40625,141.125,96.69239044189452,6518400,0.006810193321616872,0.004146087955852653,148.15428681349593,144.325,61.43842292664302,36.24294224294221,-87.83068783068784,-0.013949433304272014
2000-05-22,141.25,141.46875,137.0,140.0625,95.96438598632812,10839400,0.006594057938801283,0.00450481687354159,148.1913798353506,143.28125,40.48913368453597,22.372812372812337,-67.11409395973155,0.006023029229406514
2000-05-23,140.4375,140.8125,137.5625,138.0,94.55128479003906,7979200,0.0050198546489847225,0.0055710992653106636,146.55024578048526,141.54375,24.998445253478796,16.379581144681783,-83.95989974937343,0.01822846943328867
2000-05-24,138.0,140.6875,136.5,140.25,96.09286499023438,11081500,0.0022461814914645105,0.0011748522619845002,144.04280171105938,140.5625,21.53149162966913,25.842081371513217,-24.528301886792452,0.04031929347826091
2000-05-25,140.6875,141.8125,137.71875,137.84375,94.44416809082031,8278900,-0.0025096452784957794,0.0029526388519207306,142.0644102711472,139.45625,21.730377708822143,22.96947061027137,-74.70588235294117,0.028375668449197942
2000-05-26,138.8125,139.6875,137.328125,138.0,94.55128479003906,4814000,0.005626675729768445,0.0020798247582684286,141.00121543751064,138.83125,25.871122984473118,28.801816971634707,-71.76470588235294,0.05267513035592844
2000-05-30,140.0,142.9375,139.46875,142.5,97.6344757080078,5362700,-0.00571895424836608,-0.004102564122346749,142.96746552741516,139.31875,32.96740407180156,47.130924633498545,-7.7994428969359335,0.05646512681159428
2000-05-31,142.5625,144.0,142.09375,142.8125,97.84854125976562,6056500,-0.010879883169039862,-0.00409358275402646,144.52168040268285,140.28125,48.15600767720658,68.53528142648643,-17.798594847775178,0.02667763157894729
2000-06-01,143.6875,145.4375,143.0,145.3125,99.56148529052734,8961600,-0.003615328994938605,-0.005582045855214855,147.1358921584899,141.29375,69.20308250254276,91.94304144764324,-2.094240837696335,0.027954048140043763
2000-06-02,148.9375,149.09375,147.484375,147.84375,101.29574584960938,8962200,-0.008563408307572108,-0.006791384622498521,149.84589659481975,143.29375,83.7151154981615,90.66702362035477,-17.857142857142854,0.012225806451612982
2000-06-05,147.46875,148.21875,146.875,147.125,100.80328369140624,6998100,-0.004908712081082099,-0.0039190517115632725,149.469827452769,145.11875,90.57889488264959,89.12661957995073,-32.30769230769231,-0.005950116254491574
2000-06-06,146.625,147.78125,145.90625,146.46875,100.35366821289062,4858900,0.0023771509668263904,-0.0013953434361361364,149.43151086955058,145.9125,85.64469046218348,77.14042818624489,-82.35294117647058,-0.00018054375531018774
2000-06-07,146.625,148.0,146.0,147.484375,101.04953002929688,4919500,0.00033664664505034394,-0.0016560983910782307,148.63008663914903,146.846875,79.38181571486501,71.87839937839935,-31.756756756756758,0.005301898869212794
2000-06-08,147.5,147.75,146.0625,146.90625,100.65343475341795,5723100,-0.0016453479114696672,-0.0004945062543910675,148.11051255944545,147.165625,68.27986392258714,55.82076420311711,-52.23880597014925,-0.0013560758554930896
2000-06-09,147.5,147.96875,145.625,146.59375,100.43930053710938,3085300,0.001668086314593916,0.0002190026229886892,147.6481292661976,146.915625,58.378797882695814,47.43723006657092,-59.21052631578947,0.0017017655817911082
2000-06-12,146.96875,146.96875,144.875,144.875,99.26172637939452,3678900,0.0026803902648225584,0.0022362004887647572,148.2042487373319,146.465625,42.055103268781494,22.907315536656387,-100.0,0.0023235983798762815
2000-06-13,144.8125,147.75,144.625,147.59375,101.12448120117188,6558700,0.000819175837874352,-0.0012754353542112178,148.6498180736882,146.690625,37.371777484778484,41.77078685110809,-11.214953271028037,0.015153149266609146
2000-06-14,148.25,148.875,147.1875,147.84375,101.29574584960938,6420500,-0.0064170368803327755,-0.0017082965317936887,148.85474759529478,146.7625,39.748062693767054,54.56608569353663,-24.26470588235294,-0.005197967393605798
2000-06-15,148.125,148.75,146.84375,148.15625,101.50987243652344,5881200,-0.0009149774774774135,-0.0015605261025617462,149.39262604708713,147.0125,59.53301222318465,82.26216412490918,-16.91176470588235,-0.008423166349609039
2000-06-16,148.3125,148.3125,145.875,146.59375,100.67579650878906,5567900,0.0010602205258693808,0.0007482396493786425,149.39262604708713,147.0125,68.40353425320744,68.38235294117642,-76.04166666666667,-0.013193419109892466
2000-06-19,146.46875,149.15625,146.25,148.46875,101.96345520019531,5106900,0.0014121301984043571,-0.0012320340558529415,149.011874847492,147.73125,74.01921134567066,71.41311697092625,-20.952380952380953,-0.003570667235131102
2000-06-20,148.1875,148.875,147.0,147.9375,101.5986099243164,6480000,-0.003619750483219182,-0.0005524638892834322,149.08062484748066,147.8,68.15496313467914,64.66941949193468,-37.14285714285714,-0.016954325405177894
2000-06-21,146.9375,148.4375,146.890625,147.875,101.5557098388672,3115000,0.001267694908092119,-0.0001846592794177789,149.08797247385883,147.80625,68.54274660055592,69.54570333880675,-44.086021505376344,-0.015663286861005415
2000-06-22,147.5625,147.6875,145.0,145.625,100.01045989990234,7490500,0.002697331061896714,0.0024993424397463976,149.37988881913822,147.3,60.16583180963451,46.282372598162034,-83.87096774193549,-0.0166842772612003
2000-06-23,145.8125,146.125,143.875,144.375,99.15203094482422,4863300,0.0066091954022989155,0.0035697399270741815,150.01595726492405,146.85625,48.104628707727954,28.48581018621501,-89.04109589041096,0.00020386266094416699
2000-06-26,145.375,146.25,144.875,146.234375,100.42897033691406,5201300,0.0007348065308171342,0.00041555305028979206,149.132281305769,146.409375,32.88856643993282,23.89751653542136,-38.114754098360656,0.011266233766233806
2000-06-27,145.984375,146.71875,145.015625,145.15625,99.68856048583984,4159500,-0.0030207160348186025,0.000989761934967326,148.2120839865012,145.853125,26.876347507448102,28.245715800707867,-54.94505494505494,-0.0002778074580617976
2000-06-28,145.625,146.984375,145.3125,145.5625,99.96754455566406,5347700,0.002006521193880045,0.00028936624109531726,146.61791877086574,145.390625,30.662409319019662,39.84399562092968,-67.4074074074074,0.009881593110871827
2000-06-29,144.75,145.75,143.515625,144.1875,99.02326965332031,6345700,0.0006471095772217428,0.0016613237379962838,146.61629633861324,145.103125,32.886998944119036,30.57128541071947,-80.63063063063062,0.009961356805495843
2000-06-30,143.9375,145.59375,143.890625,145.28125,99.77438354492188,7420200,0.0019072294792903013,7.525350770855736e-05,146.61084823757048,145.284375,36.19760093857612,38.177521784079126,-49.09909909909909,0.02449068053749458
2000-07-03,145.4375,147.4375,145.1875,147.28125,101.14796447753906,1436600,-0.004771060314747496,-0.0024858533091366855,147.5067545951258,145.49375,41.39251423440515,55.42873550841676,-3.9840637450199208,0.020714132071413247
2000-07-05,146.375,146.65625,144.375,144.625,99.32373809814452,2748200,-0.0015344538414874145,0.0009453216421881797,147.51345566746136,145.3875,50.66916240255669,58.401229915174106,-79.29515418502203,0.00854020793549756
2000-07-06,144.9375,146.46875,144.21875,145.75,100.09632873535156,5963200,0.004807002439374307,-8.484331693965313e-05,147.56852221821447,145.425,58.08497740768657,60.42496679946876,-52.42718446601942,0.029786084701815117
2000-07-07,146.6875,148.78125,146.25,148.09375,101.70592498779295,3034800,-0.005211102839519303,-0.0028779686862627535,148.78033964489956,146.20625,58.63111625557051,57.067152052068586,-15.068493150684931,0.025182246998284696
2000-07-10,147.875,148.90625,147.53125,147.84375,101.53427124023438,2816100,-0.004998240056318262,-0.0020958248925388866,149.37128416566065,146.71875,63.636032606056666,73.41597896663255,-22.666666666666668,0.00868326651192227
2000-07-11,147.46875,149.125,147.15625,148.15625,101.74886322021484,5431600,0.00021114864864864866,-0.001617172305492894,149.77705322720203,146.89375,70.55333283025335,81.17686747205882,-33.69565217391304,0.00971253434791795
2000-07-12,149.28125,150.125,148.6875,149.125,102.41413879394531,5883000,-0.0017870282770945023,-0.0020795080409056104,150.01600954830272,147.79375,78.27060364313938,80.21896449072666,-33.68421052631579,0.007013288335794136
2000-07-13,149.984375,150.375,149.1875,149.78125,102.86486053466795,5356000,-0.0028924899808328345,-0.0021899206156245255,150.06863031427264,148.6,81.45745740369601,82.97654024830244,-18.446601941747574,-0.0017078792958926312
